流水号,标题,英文标题,摘要,关键词,特征词,作者,作者单位,学科分类号,出处,ISSN,国内代码,人名主题,内部代码,语种,基金,国省市名,参文数,更新日期,著者文摘,期刊名,出版年,卷,期,页码
"2017638703
","用扁桃体联合腺样体切除术治疗儿童分泌性中耳炎的疗效研究
","
","目的: :探讨用扁桃体联合腺样体切除术治疗儿童分泌性中耳炎的临床效果。方法: :对2014年1月－2015年6月期间我院耳鼻咽喉科收治的64例分泌性中耳炎患儿的临床资料进行回顾性研究。将这64例(77耳)患儿随机分为对照组和观察组,其中对照组有34例患儿(41耳),观察组有30例患儿(36耳)。为对照组患儿使用鼓膜切开置管术进行治疗,为观察组患儿使用扁桃体联合腺样体切除术进行治疗。然后,比较两组患儿的治疗效果及其纯音听阈测试的阈值。结果: :观察组患儿治疗的总有效率明显高于对照组患儿,二者相比差异具有显著性(P<0.05)。观察组患儿纯音听阈测试的平均阈值明显低于对照组患儿,二者相比差异具有显著性(P<0.05)。结论: :用扁桃体联合腺样体切除术治疗儿童分泌性中耳炎的疗效显著,可明显提高患儿的听力水平。此疗法值得在临床上推广使用。此疗法值得在临床上推广使用。
","扁桃体联合腺样体切除术;儿童分泌性中耳炎;疗效
","人类;儿童
","张孝鸣
","福建省福州市第二医院,福建福州 350007
","R322.32;R322.92;R764.04;R764.91
","当代医药论丛;2015;13(23):284-285
","1672-2523
","22-1350/R
","
","KJ3
","
","
","福建
","0
","20171124
","AA
","当代医药论丛
","2015
","13
","23
","284-285
"
"2017637722
","使用乳突根治术联合鼓室成形术治疗胆脂瘤中耳炎的临床疗效分析
","
","目的: :探讨使用乳突根治术联合鼓室成形术治疗胆脂瘤中耳炎的临床疗效。方法: :选取我院2012年8月至2014年8月期间收治的112例胆脂瘤中耳炎患者作为研究对象。随机将其分为观察组和对照组,每组各56例患者。为对照组患者使用乳突根治术进行治疗,为观察组患者使用乳突根治术联合鼓室成型术进行治疗,然后比较两组患者术后气骨导差的改善情况及两年后外耳道的形状。结果: :经过治疗后,观察组患者术后气骨导差的改善率、两年后外耳道形状的正常率均明显高于对照组患者,差异显著,具有统计学意义(P<0.05)。结论: :使用乳突根治术联合鼓室成形术治疗胆脂瘤中耳炎的效果显著,值得在临床上推广应用。
","胆脂瘤中耳炎;乳突根治;鼓室成形术
","人类
","李新伟
","河南省郏县人民医院,河南郏县 467100
","R322.921;R338.3;R764.29;R764.92
","当代医药论丛;2015;(5):226-227
","1672-2523
","22-1350/R
","
","KJ3
","
","
","河南
","0
","20171124
","AA
","当代医药论丛
","2015
","
","5
","226-227
"
"2017637720
","使用完壁式乳突根治鼓室成形术治疗胆脂瘤中耳炎的效果分析
","
","目的: :探讨使用完壁式乳突根治鼓室成形术治疗胆脂瘤中耳炎的效果。方法: :选取我院2013年8月至2014年8月期间收治的124例胆脂瘤中耳炎患者作为研究对象。按照随机数字表法将其分为观察组和对照组,每组各62例患者。为对照组患者使用常规手术进行治疗,为观察组患者使用完壁式乳突根治鼓室成形术进行治疗,然后比较两组患者听力恢复的情况和并发症的发生情况。结果: :经过治疗后,观察组患者术后听力各项指标均优于对照组患者,其气导听阈降低值明显优于对照组患者,差异显著,具有统计学意义(P<0.05)。观察组患者术后并发症的发生率略低于对照组患者,两组患者并发症的发生率无显著性差异,无统计学意义(P>0.05)。结论: :使用完壁式乳突根治鼓室成形术治疗胆脂瘤中耳炎的效果显著,可有效地改善患者的听力,且患者术后并发症的发生率较低。此治疗方法值得在临床上推广应用。
","胆脂瘤中耳炎;完壁式乳突根治;鼓室成形术
","人类
","丁鑫淼
","河南省汝州市骨伤科医院,河南汝州 467500
","R322.922;R619;R764.29;R764.92
","当代医药论丛;2015;(5):228-229
","1672-2523
","22-1350/R
","
","KJ3
","
","
","河南
","0
","20171124
","AA
","当代医药论丛
","2015
","
","5
","228-229
"
"2017637489
","使用鼓室成形术联合乳突根治术治疗胆脂瘤中耳炎的效果分析
","
","目的:分析使用鼓室成形术联合乳突根治术治疗胆脂瘤中耳炎的效果。方法:选取我院2012年3月至2014年6月期间收治的136例胆脂瘤中耳炎患者作为研究对象。随机将这些患者分为观察组和对照组,每组各68例患者。为观察组患者使用鼓室成形术联合乳突根治术进行治疗,为对照组患者使用乳突根治术进行治疗,然后比较两组患者术后气骨导差改善的情况及2y后外耳道的形状。结果:经过治疗后,观察组患者术后气骨导差的改善率、两年后外耳道形状的正常率均明显高于对照组患者,差异显著,具有统计学意义(P<0.05)结论:使用鼓室成形术联合乳突根治术治疗胆脂瘤中耳炎的效果显著,能有效地改善患者的听力状态,促进其外耳道形状恢复正常。此治疗方法值得在临床上推广应用。
","胆脂瘤中耳炎;鼓室成形术;乳突根治术;效果
","人类
","杨振发
","新乡县朗公庙镇卫生院,河南新乡 453000
","R322.921;R338.3;R764.29;R764.92
","当代医药论丛;2015;(6):202-203
","1672-2523
","22-1350/R
","
","KJ3
","
","
","河南
","0
","20171124
","AA
","当代医药论丛
","2015
","
","6
","202-203
"
"2017630991
","盐酸氨溴索联合通气散加减治疗分泌性中耳炎临床疗效观察
","
","目的:观察盐酸氨溴索联合通气散加减治疗分泌性中耳炎的临床效果。方法将194例分泌性中耳炎患者随机分为治疗组103例和对照组91例。对照组给予盐酸氨溴索治疗,治疗组在此基础上给予通气散加减治疗,1个疗程后观察两组临床疗效。结果治疗组总有效率为94.18%高于对照组的77.66%,差异有统计学意义(P<0.05);治疗组患者的听力提高水平显著高于对照组,且差异具有统计学意义(P<0.05)。结论西药盐酸氨溴索滴耳联合中药口服治疗治疗分泌性中耳炎,可显著的改善患者的临床症状,具有多靶点、多渠道的优势,可显著的减轻单用西药所造成的不良反应,同时还可大大的缩短本病的治疗疗程,值得在临床上推广应用。
","分泌性中耳炎;盐酸氨溴索;通气散加减
","人类
","李梅巧
","平山县人民医院耳鼻喉科,河北石家庄 050400
","R-33;R195.1;R944.24;R974.1
","医学信息(西安);2015;(10):36
","1006-1959
","61-1278/R
","
","Y50
","
","
","河北
","0
","20171124
","AA
","医学信息(西安)
","2015
","
","10
","36
"
"2017629555
","鼻内镜在治疗分泌性中耳炎中的临床价值
","
","目的:本文主要是探讨鼻内镜在治疗分泌性中耳炎中的临床价值分析。方法本次研究随机选取近3年来我院耳鼻喉科就诊的60例分泌性中耳炎患者为研究对象,将这些患者随机分为数目相等的两组即研究组采用鼻内镜下腺样体切除术进行治疗,而对照组采用保守治疗。结果研究结果显示,研究组患者的总有效率为96.7%(29),而对照组患者的总有效率为73.3%(22),两组数据比较存在显著差异具有统计学意义(﹤0.05)。结论鼻内镜下进行腺样体切除术一方面能在短时间内改善患者的分泌性中耳炎的症状,最快的速度恢复患者的听力,另一方面又能避免患者进行常规的手术减少患者手术时对咽鼓管的伤害,有效降低患者的术后复发率。
","鼻内镜;分泌性中耳炎;切除术;临床价值
","人类
","袁丹
","湖南省常德市安乡县人民医院五官科,湖南常德 415600
","R339.16;R44;R76;R78
","医学信息(西安);2015;(40):38
","1006-1959
","61-1278/R
","
","Y50
","
","
","湖南
","0
","20171124
","AA
","医学信息(西安)
","2015
","
","40
","38
"
"2017618123
","不同放射剂量及时间对Balb/c小鼠畸变产物耳声发射和听性脑干反应的影响
","
","目的:探讨不同剂量放射线照射及时间对小鼠畸变产物耳声发射(distortion product otoacoustic emission,DPOAE)、听性脑干反应(auditory brainstem response,ABR)的影响。方法:选取70只健康的Balb/c小鼠随机分成4组,对照组和3个实验组,实验组分别给予一次性8、12、16 Gy放射线剂量的照射,每个实验组随机分成2个小组,分别在照射后第3、7天对小鼠行DPOAE及ABR检测。结果:实验组小鼠分别接受8、12、16 Gy照射剂量后第3天DPOAE幅值与对照组比较无明显改变(P>0.05);照射后第7天不同照射剂量组小鼠8、10、12 kHz的DPOAE幅值均较正常对照组小鼠显著降低(P<0.05);正常对照组与各照射组小鼠的DPOAE幅值随着剂量的增加依次逐渐降低,在8、10、12 kHz有统计学意义(P<0.05),在4、6 kHz无统计学意义(P>0.05)。分别给予小鼠8、12、16 Gy放射剂量后行ABR检测发现照射后第3天反应阈出现短暂的提高,照射后第7天反应阈恢复正常,呈波动性改变,照射第3天反应阈的改变与对照组比较有统计学意义;I、II潜伏期在照射后第3天较正常对照组时间显著延长(P<0.05),在照射后第7天潜伏期恢复正常,与对照组比较没有明显改变(P>0.05)。结论:放射线一次性照射后第7天可导致小鼠高频听功能出现损伤,但是耳蜗以上的听觉神经通路可能是短暂的可逆性功能障碍。
","
","动物;小鼠
","杨衬(1);张威(1);刘小龙(1);赵靖(1);刘友利(1);李衍菲(1);梁勇(1);袁亚维(2)
","(1)南方医科大学南方医院耳鼻咽喉-头颈外科,广东广州 510515; (2)南方医科大学南方医院放射治疗科,广东广州 510515
","R-332;R195.1;R338.3;R764;R764.04
","中国耳鼻咽喉头颈外科;2014;(2):68-74
","1672-7002
","11-5175/R
","
","EA2
","
","广东省科技计划对外合作项目(2010B050700021)
","广东
","0
","20171124
","AA
","中国耳鼻咽喉头颈外科
","2014
","
","2
","68-74
"
"2017613140
","银杏叶提取物注射液联合鼠神经生长因子治疗突发性耳聋56例
","
","目的:探讨银杏叶提取物注射液联合鼠神经生长因子治疗突发性耳聋的疗效。方法:采用随机分组法,将112例突发性耳聋患者随机分成试验组和对照组,各56例。对照组采用地塞米松和巴曲酶等常规药物治疗,试验组在对照组基础上加用银杏叶提取物注射液和鼠神经生长因子。于治疗前后分别检查两组患者纯音听阈,观察临床疗效,记录不良反应。结果:治疗后,试验组总有效率为80.36%,高于对照组的66.07%(P<0.05);试验组听力阈值提高值为(32.15±10.46)dB,明显高于对照组的(25.83±9.23)dB(P<0.05);病程少于15d的试验组患者总有效率为86.84%,明显高于病程为15－30d者的66.67%(P<0.05);两组均未发生严重不良反应。结论:银杏叶提取物注射液联合鼠神经生长因子对治疗突发性耳聋具有良好的疗效,能显著改善患者耳鸣、眩晕等症状,减少发作频率,且不良反应少,值得临床推广。
","
","动物;人类
","罗宏伟(1);李玉环(2);李阳阳(1);王东海(1)
","(1)河北省唐山市协和医院耳鼻喉科,河北唐山 063000; (2)河北省唐山市职业技术学院临床系五官科,河北唐山 063004
","R-33;R-332;R282.71;R341;R349.32;R764.437;R977.6
","中国药业;2014;(10):71-72
","1006-4931
","50-1054/R
","
","ZZ6
","
","
","河北
","0
","20171124
","AA
","中国药业
","2014
","
","10
","71-72
"
"2017360265
","鼓室硬化患者不同方法听骨链重建的临床疗效观察
","Study on clinical data of different ossicular chain reconstruction in patients with tympanosclerosis
","目的:对鼓室硬化临床资料及其听骨链重建进行探析。方法:随机选择新疆喀什地区第二人民医院在2014年3月-2015年8月治疗的60例鼓室硬化患者为研究对象,分为两组,分别使用生物陶瓷人工听骨与多孔聚乙烯人工听骨进行治疗,统计分析与对比两组患者的临床治疗效果。结果:两组患者的听力均与治疗前存在显著差异(P<0.05).但观察组患者的术后听力与对照组无显著差异性(P>0.05).对照组患者中未见人工听骨脱出现象;观察组患者的并发症发生率是10%,无显著差异性(P>0.05)。结论:生物陶瓷人工听骨与多孔聚乙烯人工听骨治疗的鼓室硬化的临床疗效差异性不明显,因此鼓室硬化患者的临床疗效与手术人员的操作熟练度、人工听骨的牢靠度存在密切关系.
","鼓室硬化;临床资料;听骨链重建
","人类
","李慧林;张志飞
","新疆喀什地区第二人民医院耳鼻咽喉-头颈外科,新疆喀什 844000
","*R764;R322.922;R339.16;R764.93
","新疆医学;2017;47(4):418-419,417
","1001-5183
","65-1070/R
","
","XA2
","
","
","新疆
","0
","20171024
","AA
","新疆医学
","2017
","47
","4
","418-419,417
"
"2017359375
","不同时间窗内鼓室注射地塞米松治疗突发性聋的临床疗效分析
","Analysis of clinical effects of intratympanic injection of dexamethasone in treatment of sudden deafness in different time windows
","目的:探讨不同时间窗内鼓室注射地塞米松治疗突发性聋的临床疗效。方法:选取突发性聋患者60例(60耳),按照随机数字表法分为对照组和观察组,对照组30例(30耳),观察组30例(30耳).两组均给予全身性基础治疗,静脉滴注长春西汀、前列地尔改善微循环,同时高压氧治疗,12d为1个疗程,治疗2个疗程.对照组患者入院静脉滴注地塞米松,共静脉滴注12d,从第7天开始鼓室内注射地塞米松,隔天1次注射9次,观察组在静脉滴注地塞米松的同时综合给予鼓膜注射地塞米松,治疗方法及时间同对照组.治疗结束时比较两组临床疗效,观察两组治疗前后平均听阈变化,观察两组眩晕、耳鸣及听力恢复时间。结果:观察组临床疗效总有效率96.67%,对照组临床疗效为93.33%,差异无统计学意义(x2=0.97,P>0.05).治疗后两组平均听阈较治疗前均明显改善(t=7.69、8.23,均P<0.05).观察组平均听阈改善程度高于对照组,治疗前后两组平均听阈差值差异均有统计学意义(t=2.34、2.67,均P<0.05).观察组眩晕、耳鸣及听力恢复时间均短于对照组(t=3.32、3.14、3.67,均P<0.05)。结论:同时给予鼓室内注射地塞米松联合全身性治疗突发性聋相比较前期静脉给予地塞米松后局部鼓室内注射地塞米松的患者,虽临床疗效无明显差异,但治疗后听阈改善程度较后者明显,且平均症状消失时间较后者短,因此值得临床推广.
","地塞米松;鼓室内注药;临床疗效;聋
","人类
","邓小刚
","温岭市第四人民医院耳鼻喉科,浙江省温岭 317511
","R322.922;R339.16;R764.437;R977.11;R986
","中国基层医药;2017;24(11):1642-1645
","1008-6706
","34-1190/R
","
","ZH3
","
","
","浙江
","0
","20171024
","AA
","中国基层医药
","2017
","24
","11
","1642-1645
"
